,Location,loc,point,lat,lon,altitude
887,"MALAKA,NUSA TENGGARA TIMUR","Malaka, Nusa Tenggara Timur, Indonesia","(-9.546016649999999, 124.87635324295294, 0.0)",-9.546016649999999,124.87635324295294,0.0
888,"SUMBA BARAT DAYA,NUSA TENGGARA TIMUR","Sumba Barat Daya, Nusa Tenggara Timur, 87254, Indonesia","(-9.537821000000001, 119.16230194503791, 0.0)",-9.537821000000001,119.16230194503791,0.0
889,"WAJO,SULAWESI SELATAN","Wajo, Makassar, Sulawesi Selatan, Indonesia","(-5.12469395, 119.41250685487663, 0.0)",-5.12469395,119.41250685487663,0.0
890,"TIMOR TENGAH UTARA,NUSA TENGGARA TIMUR","Timor Tengah Utara, Nusa Tenggara Timur, 85681, Indonesia","(-9.340513000000001, 124.61066614859645, 0.0)",-9.340513000000001,124.61066614859645,0.0
891,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.9884713457985,0.0
892,"SIKKA,NUSA TENGGARA TIMUR","Sikka, Nusa Tenggara Timur, Indonesia","(-8.5946841, 122.09263522276441, 0.0)",-8.5946841,122.09263522276441,0.0
893,"KOTA KUPANG,NUSA TENGGARA TIMUR","Kota Kupang, Ende, Nusa Tenggara Timur, Indonesia","(-8.6756039, 121.6946498, 0.0)",-8.6756039,121.6946498,0.0
894,"KEEROM,PAPUA","Keerom, Papua, Indonesia","(-3.3261333, 140.66195684651024, 0.0)",-3.3261333,140.66195684651024,0.0
895,"BIMA,NUSA TENGGARA BARAT","Kabupaten Bima, Nusa Tenggara Barat, 84171, Indonesia","(-8.5637593, 118.6719665, 0.0)",-8.5637593,118.6719665,0.0
896,"SUMBA BARAT,NUSA TENGGARA TIMUR","Sumba Barat, Nusa Tenggara Timur, Indonesia","(-9.58570915, 119.44394260619363, 0.0)",-9.58570915,119.44394260619363,0.0
897,"DOMPU,NUSA TENGGARA BARAT","Dompu, Nusa Tenggara Barat, Indonesia","(-8.5164771, 118.33121614464076, 0.0)",-8.5164771,118.33121614464076,0.0
898,"PASURUAN,JAWA TIMUR","Pasuruan, Jawa Timur, Indonesia","(-7.6419894, 112.906694, 0.0)",-7.6419894,112.906694,0.0
899,"DOMPU,NUSA TENGGARA BARAT","Dompu, Nusa Tenggara Barat, Indonesia","(-8.5164771, 118.33121614464076, 0.0)",-8.5164771,118.33121614464076,0.0
900,"LEBAK,BANTEN","Lebak, Banten, Indonesia","(-6.6432601, 106.18727177777018, 0.0)",-6.6432601,106.18727177777018,0.0
901,"MANGGARAI TIMUR,NUSA TENGGARA TIMUR","Manggarai Timur, Nusa Tenggara Timur, Indonesia","(-8.57382735, 120.6863591076901, 0.0)",-8.57382735,120.6863591076901,0.0
902,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.9884713457985,0.0
903,"ALOR,NUSA TENGGARA TIMUR","Alor, Nusa Tenggara Timur, Indonesia","(-8.291144849999998, 124.7777164000955, 0.0)",-8.291144849999998,124.7777164000955,0.0
904,"HULU SUNGAI TENGAH,KALIMANTAN SELATAN","Hulu Sungai Tengah, Kalimantan Selatan, Indonesia","(-2.6187576999999997, 115.42929968958293, 0.0)",-2.6187576999999997,115.42929968958293,0.0
905,"WONOGIRI,JAWA TENGAH","Wonogiri, Jawa Tengah, Indonesia","(-7.9620507, 110.95757325155418, 0.0)",-7.9620507,110.95757325155418,0.0
906,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
907,"GRESIK,JAWA TIMUR","Gresik, Jawa Timur, Indonesia","(-5.79334655, 112.6598223201143, 0.0)",-5.79334655,112.6598223201143,0.0
908,"DOMPU,NUSA TENGGARA BARAT","Dompu, Nusa Tenggara Barat, Indonesia","(-8.5164771, 118.33121614464076, 0.0)",-8.5164771,118.33121614464076,0.0
909,"SEMARANG,JAWA TENGAH","Semarang, Jawa Tengah, Indonesia","(-6.9903988, 110.4229104, 0.0)",-6.9903988,110.4229104,0.0
910,"LOMBOK UTARA,NUSA TENGGARA BARAT","Lombok Utara, Nusa Tenggara Barat, Indonesia","(-8.3572425, 116.1609208, 0.0)",-8.3572425,116.1609208,0.0
911,"GARUT,JAWA BARAT","Garut, Jawa Barat, 44117, Indonesia","(-7.2162543, 107.9014912, 0.0)",-7.2162543,107.9014912,0.0
912,"GROBOGAN,JAWA TENGAH","Grobogan, Jawa Tengah, Indonesia","(-7.09809465, 110.89667670375852, 0.0)",-7.09809465,110.89667670375852,0.0
913,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
914,"CIREBON,JAWA BARAT","Cirebon, Jawa Barat, 45121, Indonesia","(-6.7137044, 108.5608483, 0.0)",-6.7137044,108.5608483,0.0
915,"CIREBON,JAWA BARAT","Cirebon, Jawa Barat, 45121, Indonesia","(-6.7137044, 108.5608483, 0.0)",-6.7137044,108.5608483,0.0
916,"KOTA TUAL,MALUKU","SMK Negeri 1 Kota Tual, Jalan Maluku Tenggara 1, Kelurahan Lodar El, Tual, Maluku, Indonesia","(-5.619990700000001, 132.75001980755894, 0.0)",-5.619990700000001,132.75001980755894,0.0
917,"TANAH BUMBU,KALIMANTAN SELATAN","Tanah Bumbu, Kalimantan Selatan, Indonesia","(-3.44733285, 115.70639332550724, 0.0)",-3.44733285,115.70639332550724,0.0
918,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
919,"KOTA MEDAN,SUMATERA UTARA","Kota Medan, Sumatera Utara, Indonesia","(3.5896654, 98.6738261, 0.0)",3.5896654,98.6738261,0.0
920,"MANGGARAI BARAT,NUSA TENGGARA TIMUR","Manggarai Barat, Nusa Tenggara Timur, Indonesia","(-8.5741281, 120.06112521397347, 0.0)",-8.5741281,120.06112521397347,0.0
921,"ACEH JAYA,ACEH","Aceh Jaya, Aceh, Indonesia","(4.811484399999999, 95.70019149086998, 0.0)",4.811484399999999,95.70019149086998,0.0
922,"GRESIK,JAWA TIMUR","Gresik, Jawa Timur, Indonesia","(-5.79334655, 112.6598223201143, 0.0)",-5.79334655,112.6598223201143,0.0
923,"JEMBER,JAWA TIMUR","Jember, Jawa Timur, Indonesia","(-8.1688563, 113.7021772, 0.0)",-8.1688563,113.7021772,0.0
924,"KOTA PEKANBARU,RIAU","Kelurahan Lembah Damai, Kabupaten Kampar, Riau, 28271, Indonesia","(0.6113052, 101.46979184758777, 0.0)",0.6113052,101.46979184758777,0.0
925,"BARITO SELATAN,KALIMANTAN TENGAH","Anjir Muara Kota Tengah, Barito Kuala, Kalimantan Selatan, Indonesia","(-3.1950351, 114.5433241, 0.0)",-3.1950351,114.5433241,0.0
926,"KEPULAUAN SIAU TAGULANDANG BIARO,SULAWESI UTARA",,,,,
927,"KOTABARU,KALIMANTAN SELATAN","Kotabaru, Kalimantan Selatan, Indonesia","(-2.7951096499999997, 115.97125475603532, 0.0)",-2.7951096499999997,115.97125475603532,0.0
928,"KEPULAUAN SULA,MALUKU UTARA","Kepulauan Sula, Maluku Utara, Indonesia","(-1.8625438, 125.83064683040956, 0.0)",-1.8625438,125.83064683040956,0.0
929,"ACEH BARAT,ACEH","Aceh Barat, Aceh, 23651, Indonesia","(4.4422520500000005, 96.19298304718677, 0.0)",4.4422520500000005,96.19298304718677,0.0
930,"PESISIR SELATAN,SUMATERA BARAT","DPC Partai Demokrat Pesisir Selatan, Jalan Raya Air Haji - Painan, Painan, Sumatera Barat, 25354, Indonesia","(-1.3486632, 100.5742238, 0.0)",-1.3486632,100.5742238,0.0
931,"SIJUNJUNG,SUMATERA BARAT","Sijunjung, Sumatera Barat, Indonesia","(-0.6964425, 100.9936303, 0.0)",-0.6964425,100.9936303,0.0
932,"MURUNG RAYA,KALIMANTAN TENGAH","Sungai Kapuas Murung, Tamba Jaya, Barito Kuala, Kalimantan Selatan, Indonesia","(-2.7683245, 114.6786189, 0.0)",-2.7683245,114.6786189,0.0
933,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
934,"NGANJUK,JAWA TIMUR","Kantor Kecamatan Dander, Bojonegoro, Jawa Timur, Jalan Raya Nganjuk - Bojonegoro, Dander, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2505528, 111.8461202, 0.0)",-7.2505528,111.8461202,0.0
935,"KOTA TASIKMALAYA,JAWA BARAT","Jl Perum Kota Baru No 19, 019, Jalan Letnan Jenderal Haji Mashudi, Tasikmalaya, Jawa Barat, 46196, Indonesia","(-7.365106, 108.23962685915694, 0.0)",-7.365106,108.23962685915694,0.0
936,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
937,"PADANG LAWAS,SUMATERA UTARA","Padang Lawas, Sumatera Utara, 22774, Indonesia","(1.1565902000000001, 99.81080407051435, 0.0)",1.1565902000000001,99.81080407051435,0.0
938,"ACEH JAYA,ACEH","Aceh Jaya, Aceh, Indonesia","(4.811484399999999, 95.70019149086998, 0.0)",4.811484399999999,95.70019149086998,0.0
939,"ACEH BESAR,ACEH","Aceh Besar, Aceh, Indonesia","(5.3542491000000005, 95.49615075465553, 0.0)",5.3542491000000005,95.49615075465553,0.0
940,"KOTA PASURUAN,JAWA TIMUR","Taman Kota, Mayangan, Pasuruan, Jawa Timur, Indonesia","(-7.6450373, 112.90941697838772, 0.0)",-7.6450373,112.90941697838772,0.0
941,"SIGI,SULAWESI TENGAH","Sigi, Sulawesi Tengah, Indonesia","(-1.3211588, 119.9987265, 0.0)",-1.3211588,119.9987265,0.0
942,"LUWU,SULAWESI SELATAN","SMA Negeri 4 Luwu Utara, Jl. Trans Sulawesi, Bone Bone, Sulawesi Selatan, 92966, Indonesia","(-2.5959834, 120.5235734, 0.0)",-2.5959834,120.5235734,0.0
943,"ACEH JAYA,ACEH","Aceh Jaya, Aceh, Indonesia","(4.811484399999999, 95.70019149086998, 0.0)",4.811484399999999,95.70019149086998,0.0
944,"BOLAANG MONGONDOW UTARA,SULAWESI UTARA","Kantor Bupati Bolaang Mongondow, Trans Sulawesi, Dusun Empat Lolak, Sulawesi Utara, Indonesia","(0.87039265, 124.024471, 0.0)",0.87039265,124.024471,0.0
945,"SUMEDANG,JAWA BARAT","Sumedang, Jawa Barat, 45321, Indonesia","(-6.8592431, 107.9206982, 0.0)",-6.8592431,107.9206982,0.0
946,"KENDAL,JAWA TENGAH","Kendal, Jawa Tengah, Indonesia","(-7.01909655, 110.13747567422602, 0.0)",-7.01909655,110.13747567422602,0.0
947,"SUMEDANG,JAWA BARAT","Sumedang, Jawa Barat, 45321, Indonesia","(-6.8592431, 107.9206982, 0.0)",-6.8592431,107.9206982,0.0
948,"GARUT,JAWA BARAT","Garut, Jawa Barat, 44117, Indonesia","(-7.2162543, 107.9014912, 0.0)",-7.2162543,107.9014912,0.0
949,"NAGAN RAYA,ACEH","Nagan Raya, Aceh, Indonesia","(4.181243, 96.52577259266292, 0.0)",4.181243,96.52577259266292,0.0
950,"BOLAANG MONGONDOW UTARA,SULAWESI UTARA","Kantor Bupati Bolaang Mongondow, Trans Sulawesi, Dusun Empat Lolak, Sulawesi Utara, Indonesia","(0.87039265, 124.024471, 0.0)",0.87039265,124.024471,0.0
951,"GRESIK,JAWA TIMUR","Gresik, Jawa Timur, Indonesia","(-5.79334655, 112.6598223201143, 0.0)",-5.79334655,112.6598223201143,0.0
952,"GARUT,JAWA BARAT","Garut, Jawa Barat, 44117, Indonesia","(-7.2162543, 107.9014912, 0.0)",-7.2162543,107.9014912,0.0
953,"NGANJUK,JAWA TIMUR","Kantor Kecamatan Dander, Bojonegoro, Jawa Timur, Jalan Raya Nganjuk - Bojonegoro, Dander, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2505528, 111.8461202, 0.0)",-7.2505528,111.8461202,0.0
954,"PIDIE,ACEH","Pidie, Aceh, Indonesia","(5.1143002, 95.94128340121603, 0.0)",5.1143002,95.94128340121603,0.0
955,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
956,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
957,"SUMBAWA,NUSA TENGGARA BARAT","Pulau Sumbawa, Nusa Tenggara Barat, Indonesia","(-8.5949025, 117.27160682483327, 0.0)",-8.5949025,117.27160682483327,0.0
958,"GROBOGAN,JAWA TENGAH","Grobogan, Jawa Tengah, Indonesia","(-7.09809465, 110.89667670375852, 0.0)",-7.09809465,110.89667670375852,0.0
959,"DOMPU,NUSA TENGGARA BARAT","Dompu, Nusa Tenggara Barat, Indonesia","(-8.5164771, 118.33121614464076, 0.0)",-8.5164771,118.33121614464076,0.0
960,"BULUNGAN,KALIMANTAN UTARA","Bulungan, Kalimantan Utara, Indonesia","(2.76203405, 117.07434677546522, 0.0)",2.76203405,117.07434677546522,0.0
961,"BANJAR,KALIMANTAN SELATAN","Banjarmasin, Kalimantan Selatan, Indonesia","(-3.3187496, 114.5925828, 0.0)",-3.3187496,114.5925828,0.0
962,"CIREBON,JAWA BARAT","Cirebon, Jawa Barat, 45121, Indonesia","(-6.7137044, 108.5608483, 0.0)",-6.7137044,108.5608483,0.0
963,"KOTA BATU,JAWA TIMUR","Kota Batu, Jawa Timur, Indonesia","(-7.8325735000000005, 112.53278981723096, 0.0)",-7.8325735000000005,112.53278981723096,0.0
964,"GORONTALO UTARA,GORONTALO","Kantor Bupati Gorontalo Utara, Trans Sulawesi, Kwandang, Gorontalo, Indonesia","(0.790945, 122.8686599242071, 0.0)",0.790945,122.8686599242071,0.0
965,"OGAN KOMERING ULU,SUMATERA SELATAN","Ogan Komering Ulu, Sumatera Selatan, Indonesia","(-4.1101012, 104.00828376734528, 0.0)",-4.1101012,104.00828376734528,0.0
966,"NGANJUK,JAWA TIMUR","Kantor Kecamatan Dander, Bojonegoro, Jawa Timur, Jalan Raya Nganjuk - Bojonegoro, Dander, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2505528, 111.8461202, 0.0)",-7.2505528,111.8461202,0.0
967,"PADANG PARIAMAN,SUMATERA BARAT","Padang Pariaman, Sulawesi Barat, Indonesia","(-2.96446, 119.3122747, 0.0)",-2.96446,119.3122747,0.0
968,"JOMBANG,JAWA TIMUR","Jombang, Jawa Timur, 61417, Indonesia","(-7.5384528, 112.2379884, 0.0)",-7.5384528,112.2379884,0.0
969,"KOTA BALIKPAPAN,KALIMANTAN TIMUR","Bawaslu Kota Balikpapan, Balikpapan, Kalimantan Timur, 76114, Indonesia","(-1.2595672, 116.8667892, 0.0)",-1.2595672,116.8667892,0.0
970,"JOMBANG,JAWA TIMUR","Jombang, Jawa Timur, 61417, Indonesia","(-7.5384528, 112.2379884, 0.0)",-7.5384528,112.2379884,0.0
971,"TAPIN,KALIMANTAN SELATAN","Tapin, Kalimantan Selatan, Indonesia","(-2.8622729500000004, 115.01096398201116, 0.0)",-2.8622729500000004,115.01096398201116,0.0
972,"MALANG,JAWA TIMUR","Jalan Ahmad Yani, Lemah Duwur, Ngajum, Kecamatan Kepanjen, Malang, Jawa Timur, Dilem, Kabupaten Malang, Jawa Timur, 65163, Indonesia","(-8.1122376, 112.5675072, 0.0)",-8.1122376,112.5675072,0.0
973,"PADANG PARIAMAN,SUMATERA BARAT","Padang Pariaman, Sulawesi Barat, Indonesia","(-2.96446, 119.3122747, 0.0)",-2.96446,119.3122747,0.0
974,"KOTA PADANG,SUMATERA BARAT","Taman Kota, Padang, Sumatera Barat, 25176, Indonesia","(-0.9324588, 100.3896371, 0.0)",-0.9324588,100.3896371,0.0
975,"PULANG PISAU,KALIMANTAN TENGAH","Pulang Pisau, Kalimantan Tengah, Indonesia","(-2.746171, 114.2622421, 0.0)",-2.746171,114.2622421,0.0
976,"KOTA BIMA,NUSA TENGGARA BARAT","Bima, Nusa Tenggara Barat, Indonesia","(-8.4534091, 118.727689, 0.0)",-8.4534091,118.727689,0.0
977,"KOTA SERANG,BANTEN","Gedung Bersama Pemerintah Kota Serang, Sumurpecung, Serang, Banten, Indonesia","(-6.1198729, 106.17372743877546, 0.0)",-6.1198729,106.17372743877546,0.0
978,"GRESIK,JAWA TIMUR","Gresik, Jawa Timur, Indonesia","(-5.79334655, 112.6598223201143, 0.0)",-5.79334655,112.6598223201143,0.0
979,"KARANGASEM,BALI","Amlapura, Bali, 80811, Indonesia","(-8.4464252, 115.6135572, 0.0)",-8.4464252,115.6135572,0.0
980,"BIMA,NUSA TENGGARA BARAT","Kabupaten Bima, Nusa Tenggara Barat, 84171, Indonesia","(-8.5637593, 118.6719665, 0.0)",-8.5637593,118.6719665,0.0
981,"MAGETAN,JAWA TIMUR","Magetan, Jawa Timur, Indonesia","(-7.6542489, 111.33605653488618, 0.0)",-7.6542489,111.33605653488618,0.0
982,"GARUT,JAWA BARAT","Garut, Jawa Barat, 44117, Indonesia","(-7.2162543, 107.9014912, 0.0)",-7.2162543,107.9014912,0.0
983,"MESUJI,LAMPUNG","Mesuji, Lampung, 34698, Indonesia","(-3.97541905, 105.37494356303489, 0.0)",-3.97541905,105.37494356303489,0.0
984,"MALANG,JAWA TIMUR","Jalan Ahmad Yani, Lemah Duwur, Ngajum, Kecamatan Kepanjen, Malang, Jawa Timur, Dilem, Kabupaten Malang, Jawa Timur, 65163, Indonesia","(-8.1122376, 112.5675072, 0.0)",-8.1122376,112.5675072,0.0
985,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
986,"GORONTALO,GORONTALO","Gorontalo, 96114, Indonesia","(0.5384433, 123.0594971, 0.0)",0.5384433,123.0594971,0.0
987,"MADIUN,JAWA TIMUR","Madiun, Jawa Timur, Indonesia","(-7.61188765, 111.67319262808837, 0.0)",-7.61188765,111.67319262808837,0.0
988,"GORONTALO UTARA,GORONTALO","Kantor Bupati Gorontalo Utara, Trans Sulawesi, Kwandang, Gorontalo, Indonesia","(0.790945, 122.8686599242071, 0.0)",0.790945,122.8686599242071,0.0
989,"LIMA PULUH KOTA,SUMATERA BARAT","Lima Puluh Kota, Sumatera Barat, Indonesia","(-0.0041436, 100.55927144934105, 0.0)",-0.0041436,100.55927144934105,0.0
990,"PASURUAN,JAWA TIMUR","Pasuruan, Jawa Timur, Indonesia","(-7.6419894, 112.906694, 0.0)",-7.6419894,112.906694,0.0
991,"BLORA,JAWA TENGAH","Blora, Jawa Tengah, 58211 - 58219, Indonesia","(-7.11054465, 111.42035148693856, 0.0)",-7.11054465,111.42035148693856,0.0
992,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
993,"PADANG LAWAS,SUMATERA UTARA","Padang Lawas, Sumatera Utara, 22774, Indonesia","(1.1565902000000001, 99.81080407051435, 0.0)",1.1565902000000001,99.81080407051435,0.0
994,"GRESIK,JAWA TIMUR","Gresik, Jawa Timur, Indonesia","(-5.79334655, 112.6598223201143, 0.0)",-5.79334655,112.6598223201143,0.0
995,"SOLOK SELATAN,SUMATERA BARAT","Solok Selatan, Padang Aro, Sangir, Sumatera Barat, 27778, Indonesia","(-1.5573292, 101.239478, 0.0)",-1.5573292,101.239478,0.0
996,"MESUJI,LAMPUNG","Mesuji, Lampung, 34698, Indonesia","(-3.97541905, 105.37494356303489, 0.0)",-3.97541905,105.37494356303489,0.0
997,"KEPULAUAN TALAUD,SULAWESI UTARA","Kabupaten Kepulauan Talaud, Sulawesi Utara, 95885, Indonesia","(4.2694929, 126.81354994457188, 0.0)",4.2694929,126.81354994457188,0.0
998,"PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN","Penukal Abab Lematang Ilir, Sumatera Selatan, Indonesia","(-3.21399505, 104.0076940890376, 0.0)",-3.21399505,104.0076940890376,0.0
999,"JENEPONTO,SULAWESI SELATAN","Jeneponto, Sulawesi Selatan, Indonesia","(-5.5444892, 119.6119732151142, 0.0)",-5.5444892,119.6119732151142,0.0
1000,"KOTA MAKASSAR,SULAWESI SELATAN","Jalan Balai Kota, Baru, Ujung Pandang, Makassar, Sulawesi Selatan, 90171, Indonesia","(-5.1347721, 119.4083565, 0.0)",-5.1347721,119.4083565,0.0
1001,"GOWA,SULAWESI SELATAN","Home Land's, Perumahan Bumi Taborong Permai Blok. L1/15, Bontoala, Kec. Pallangga, Kabupaten Gowa, Sulawesi Selatan, Jalan blok L1, Bontoala, Pallangga, Gowa, Sulawesi Selatan, 92123, Indonesia","(-5.21308445, 119.44431928539511, 0.0)",-5.21308445,119.44431928539511,0.0
1002,"KOTA KUPANG,NUSA TENGGARA TIMUR","Kota Kupang, Ende, Nusa Tenggara Timur, Indonesia","(-8.6756039, 121.6946498, 0.0)",-8.6756039,121.6946498,0.0
1003,"DOMPU,NUSA TENGGARA BARAT","Dompu, Nusa Tenggara Barat, Indonesia","(-8.5164771, 118.33121614464076, 0.0)",-8.5164771,118.33121614464076,0.0
1004,"BALANGAN,KALIMANTAN SELATAN","Balangan, Kalimantan Selatan, Indonesia","(-2.28789725, 115.62054766845205, 0.0)",-2.28789725,115.62054766845205,0.0
1005,"BADUNG,BALI","Atanaya Hotel - Kuta, Bali, 88A, Sunset Road, Pemecutan Kelod, Denpasar Barat, Kuta, Bali, 80362, Indonesia","(-8.7036655, 115.1806253, 0.0)",-8.7036655,115.1806253,0.0
1006,"PROBOLINGGO,JAWA TIMUR","Probolinggo, Jawa Timur, Indonesia","(-7.86316, 113.30510534699638, 0.0)",-7.86316,113.30510534699638,0.0
1007,"SUMEDANG,JAWA BARAT","Sumedang, Jawa Barat, 45321, Indonesia","(-6.8592431, 107.9206982, 0.0)",-6.8592431,107.9206982,0.0
1008,"MESUJI,LAMPUNG","Mesuji, Lampung, 34698, Indonesia","(-3.97541905, 105.37494356303489, 0.0)",-3.97541905,105.37494356303489,0.0
1009,"BLORA,JAWA TENGAH","Blora, Jawa Tengah, 58211 - 58219, Indonesia","(-7.11054465, 111.42035148693856, 0.0)",-7.11054465,111.42035148693856,0.0
1010,"KOTA PROBOLINGGO,JAWA TIMUR","Mini Park Hutan Kota, Pilang, Probolinggo, Jawa Timur, Indonesia","(-7.758626899999999, 113.19281559118475, 0.0)",-7.758626899999999,113.19281559118475,0.0
1011,"KOTA PROBOLINGGO,JAWA TIMUR","Mini Park Hutan Kota, Pilang, Probolinggo, Jawa Timur, Indonesia","(-7.758626899999999, 113.19281559118475, 0.0)",-7.758626899999999,113.19281559118475,0.0
1012,"MAJALENGKA,JAWA BARAT","Majalengka, Jawa Barat, Indonesia","(-6.80771955, 108.27896705121316, 0.0)",-6.80771955,108.27896705121316,0.0
1013,"MAJENE,SULAWESI BARAT","Majene, Sulawesi Barat, 91412, Indonesia","(-3.5459286, 118.9607438, 0.0)",-3.5459286,118.9607438,0.0
1014,"MAJALENGKA,JAWA BARAT","Majalengka, Jawa Barat, Indonesia","(-6.80771955, 108.27896705121316, 0.0)",-6.80771955,108.27896705121316,0.0
1015,"OGAN KOMERING ULU,SUMATERA SELATAN","Ogan Komering Ulu, Sumatera Selatan, Indonesia","(-4.1101012, 104.00828376734528, 0.0)",-4.1101012,104.00828376734528,0.0
1016,"LUMAJANG,JAWA TIMUR","Jln Desa Jatisari, Kecamatan Tempeh, Kabupaten Lumajang, Jawa Timur, Madurejo, Lumajang, Jawa Timur, 67371, Indonesia","(-8.1987244, 113.158427, 0.0)",-8.1987244,113.158427,0.0
1017,"PASURUAN,JAWA TIMUR","Pasuruan, Jawa Timur, Indonesia","(-7.6419894, 112.906694, 0.0)",-7.6419894,112.906694,0.0
1018,"MADIUN,JAWA TIMUR","Madiun, Jawa Timur, Indonesia","(-7.61188765, 111.67319262808837, 0.0)",-7.61188765,111.67319262808837,0.0
1019,"PEKALONGAN,JAWA TENGAH","Pekalongan, Jawa Tengah, Indonesia","(-7.0424390500000005, 109.61916069886243, 0.0)",-7.0424390500000005,109.61916069886243,0.0
1020,"ACEH SELATAN,ACEH","Aceh Selatan, Aceh, Indonesia","(3.0679790000000002, 97.4687714679478, 0.0)",3.0679790000000002,97.4687714679478,0.0
1021,"GRESIK,JAWA TIMUR","Gresik, Jawa Timur, Indonesia","(-5.79334655, 112.6598223201143, 0.0)",-5.79334655,112.6598223201143,0.0
1022,"TEGAL,JAWA TENGAH","Tegal, Jawa Tengah, Indonesia","(-7.0562963, 109.13213334397105, 0.0)",-7.0562963,109.13213334397105,0.0
1023,"PEKALONGAN,JAWA TENGAH","Pekalongan, Jawa Tengah, Indonesia","(-7.0424390500000005, 109.61916069886243, 0.0)",-7.0424390500000005,109.61916069886243,0.0
1024,"SUMENEP,JAWA TIMUR","Sumenep, Jawa Timur, Indonesia","(-7.006745, 113.8598666, 0.0)",-7.006745,113.8598666,0.0
1025,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
1026,"SUMEDANG,JAWA BARAT","Sumedang, Jawa Barat, 45321, Indonesia","(-6.8592431, 107.9206982, 0.0)",-6.8592431,107.9206982,0.0
1027,"CIAMIS,JAWA BARAT","Ciamis, Jawa Barat, 46211, Indonesia","(-7.3266611, 108.3530952, 0.0)",-7.3266611,108.3530952,0.0
1028,"PONOROGO,JAWA TIMUR","Ponorogo, Jawa Timur, Indonesia","(-7.97122665, 111.49889293326967, 0.0)",-7.97122665,111.49889293326967,0.0
1029,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
1030,"LAMONGAN,JAWA TIMUR","Lamongan, Jawa Timur, Indonesia","(-7.1229318500000005, 112.32819354965417, 0.0)",-7.1229318500000005,112.32819354965417,0.0
1031,"PASURUAN,JAWA TIMUR","Pasuruan, Jawa Timur, Indonesia","(-7.6419894, 112.906694, 0.0)",-7.6419894,112.906694,0.0
1032,"WONOGIRI,JAWA TENGAH","Wonogiri, Jawa Tengah, Indonesia","(-7.9620507, 110.95757325155418, 0.0)",-7.9620507,110.95757325155418,0.0
1033,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
1034,"LUMAJANG,JAWA TIMUR","Jln Desa Jatisari, Kecamatan Tempeh, Kabupaten Lumajang, Jawa Timur, Madurejo, Lumajang, Jawa Timur, 67371, Indonesia","(-8.1987244, 113.158427, 0.0)",-8.1987244,113.158427,0.0
